"","req_tot","repartition_requetes","done","problematic"
"334","AU-ID(57183991400) OR AU-ID(57185727700) OR AU-ID(57186535600) OR AU-ID(57188558205) OR AU-ID(57188563407) OR AU-ID(57188645667) OR AU-ID(57188653651) OR AU-ID(57188664099) OR AU-ID(57188668110) OR AU-ID(57188668614)","Mathis1",0,0
"335","AU-ID(57188672978) OR AU-ID(57188679093) OR AU-ID(57188679906) OR AU-ID(57188699210) OR AU-ID(57188714176) OR AU-ID(57188714894) OR AU-ID(57188716632) OR AU-ID(57188731435) OR AU-ID(57188742651) OR AU-ID(57188753541)","Mathis1",0,0
"336","AU-ID(57188760611) OR AU-ID(57188761849) OR AU-ID(57188762264) OR AU-ID(57188763106) OR AU-ID(57188780971) OR AU-ID(57188789189) OR AU-ID(57188805303) OR AU-ID(57188815291) OR AU-ID(57188818208) OR AU-ID(57188819790)","Mathis1",0,0
"337","AU-ID(57188832613) OR AU-ID(57188833953) OR AU-ID(57188834306) OR AU-ID(57188836237) OR AU-ID(57188836395) OR AU-ID(57188842462) OR AU-ID(57188846375) OR AU-ID(57188853048) OR AU-ID(57188857040) OR AU-ID(57188862037)","Mathis1",0,0
"338","AU-ID(57188923015) OR AU-ID(57188926966) OR AU-ID(57188932202) OR AU-ID(57188975944) OR AU-ID(57188980994) OR AU-ID(57188982916) OR AU-ID(57188984793) OR AU-ID(57188987241) OR AU-ID(57188998024) OR AU-ID(57189001104)","Mathis1",0,0
"339","AU-ID(57189020789) OR AU-ID(57189031862) OR AU-ID(57189033503) OR AU-ID(57189046419) OR AU-ID(57189049366) OR AU-ID(57189054694) OR AU-ID(57189058758) OR AU-ID(57189061158) OR AU-ID(57189068016) OR AU-ID(57189233137)","Mathis1",0,0
"340","AU-ID(57189234459) OR AU-ID(57189235033) OR AU-ID(57189251506) OR AU-ID(57189253798) OR AU-ID(57189254065) OR AU-ID(57189268918) OR AU-ID(57189311510) OR AU-ID(57189321310) OR AU-ID(57189369462) OR AU-ID(57189372503)","Mathis1",0,0
"341","AU-ID(57189384323) OR AU-ID(57189388829) OR AU-ID(57189389625) OR AU-ID(57189464649) OR AU-ID(57189467909) OR AU-ID(57189487636) OR AU-ID(57189493799) OR AU-ID(57189497402) OR AU-ID(57189503900) OR AU-ID(57189506587)","Mathis1",0,0
"342","AU-ID(57189515608) OR AU-ID(57189525144) OR AU-ID(57189525714) OR AU-ID(57189588735) OR AU-ID(57189592652) OR AU-ID(57189599481) OR AU-ID(57189602161) OR AU-ID(57189618740) OR AU-ID(57189637217) OR AU-ID(57189659860)","Mathis1",0,0
"343","AU-ID(57189684170) OR AU-ID(57189696946) OR AU-ID(57189713412) OR AU-ID(57189750767) OR AU-ID(57189757922) OR AU-ID(57189838872) OR AU-ID(57189844189) OR AU-ID(57189845325) OR AU-ID(57189867246) OR AU-ID(57189874587)","Mathis1",0,0
"344","AU-ID(57189899887) OR AU-ID(57189915837) OR AU-ID(57189971212) OR AU-ID(57189987744) OR AU-ID(57189988728) OR AU-ID(57190007338) OR AU-ID(57190015444) OR AU-ID(57190019448) OR AU-ID(57190022644) OR AU-ID(57190061236)","Mathis1",0,0
"345","AU-ID(57190091258) OR AU-ID(57190093184) OR AU-ID(57190109338) OR AU-ID(57190109731) OR AU-ID(57190110358) OR AU-ID(57190121175) OR AU-ID(57190123288) OR AU-ID(57190124981) OR AU-ID(57190127037) OR AU-ID(57190127936)","Mathis1",0,0
"346","AU-ID(57190139718) OR AU-ID(57190173327) OR AU-ID(57190212449) OR AU-ID(57190230200) OR AU-ID(57190249541) OR AU-ID(57190256958) OR AU-ID(57190273815) OR AU-ID(57190276142) OR AU-ID(57190291825) OR AU-ID(57190297088)","Mathis1",0,0
"347","AU-ID(57190304479) OR AU-ID(57190311259) OR AU-ID(57190336186) OR AU-ID(57190340796) OR AU-ID(57190343382) OR AU-ID(57190373514) OR AU-ID(57190392544) OR AU-ID(57190424595) OR AU-ID(57190426820) OR AU-ID(57190429241)","Mathis1",0,0
"348","AU-ID(57190489576) OR AU-ID(57190494144) OR AU-ID(57190521554) OR AU-ID(57190606784) OR AU-ID(57190703085) OR AU-ID(57190736023) OR AU-ID(57190751392) OR AU-ID(57190756626) OR AU-ID(57190768148) OR AU-ID(57190809268)","Mathis1",0,0
"349","AU-ID(57190855610) OR AU-ID(57190868456) OR AU-ID(57190886559) OR AU-ID(57190953586) OR AU-ID(57190954205) OR AU-ID(57190967096) OR AU-ID(57190977036) OR AU-ID(57191030888) OR AU-ID(57191031139) OR AU-ID(57191039440)","Mathis1",0,0
"350","AU-ID(57191165041) OR AU-ID(57191181727) OR AU-ID(57191199360) OR AU-ID(57191199860) OR AU-ID(57191224630) OR AU-ID(57191246222) OR AU-ID(57191247627) OR AU-ID(57191248647) OR AU-ID(57191266755) OR AU-ID(57191276382)","Mathis1",0,0
"351","AU-ID(57191337216) OR AU-ID(57191337367) OR AU-ID(57191346377) OR AU-ID(57191359544) OR AU-ID(57191420867) OR AU-ID(57191422340) OR AU-ID(57191428167) OR AU-ID(57191434063) OR AU-ID(57191434424) OR AU-ID(57191446529)","Mathis1",0,0
"352","AU-ID(57191472701) OR AU-ID(57191472979) OR AU-ID(57191481811) OR AU-ID(57191484573) OR AU-ID(57191531735) OR AU-ID(57191539770) OR AU-ID(57191570990) OR AU-ID(57191580476) OR AU-ID(57191580605) OR AU-ID(57191581452)","Mathis1",0,0
"353","AU-ID(57191598052) OR AU-ID(57191609130) OR AU-ID(57191610762) OR AU-ID(57191617020) OR AU-ID(57191620447) OR AU-ID(57191625666) OR AU-ID(57191658597) OR AU-ID(57191676713) OR AU-ID(57191685789) OR AU-ID(57191692438)","Mathis1",0,0
"354","AU-ID(57191738529) OR AU-ID(57191744781) OR AU-ID(57191752610) OR AU-ID(57191756494) OR AU-ID(57191797642) OR AU-ID(57191829278) OR AU-ID(57191832268) OR AU-ID(57191854216) OR AU-ID(57191859352) OR AU-ID(57191894546)","Mathis1",0,0
"355","AU-ID(57191904596) OR AU-ID(57191914158) OR AU-ID(57191925773) OR AU-ID(57191974506) OR AU-ID(57191981243) OR AU-ID(57191993265) OR AU-ID(57191993867) OR AU-ID(57191994691) OR AU-ID(57191995323) OR AU-ID(57192006210)","Mathis1",0,0
"356","AU-ID(57192032623) OR AU-ID(57192064857) OR AU-ID(57192067781) OR AU-ID(57192083161) OR AU-ID(57192083498) OR AU-ID(57192091358) OR AU-ID(57192112224) OR AU-ID(57192112298) OR AU-ID(57192120683) OR AU-ID(57192155262)","Mathis1",0,0
"357","AU-ID(57192168979) OR AU-ID(57192172379) OR AU-ID(57192182944) OR AU-ID(57192193063) OR AU-ID(57192193809) OR AU-ID(57192195842) OR AU-ID(57192197343) OR AU-ID(57192204335) OR AU-ID(57192253021) OR AU-ID(57192253619)","Mathis1",0,0
"358","AU-ID(57192258864) OR AU-ID(57192264856) OR AU-ID(57192301288) OR AU-ID(57192304786) OR AU-ID(57192311704) OR AU-ID(57192320359) OR AU-ID(57192367681) OR AU-ID(57192394658) OR AU-ID(57192407685) OR AU-ID(57192426832)","Mathis1",0,0
"359","AU-ID(57192442055) OR AU-ID(57192504355) OR AU-ID(57192513946) OR AU-ID(57192524957) OR AU-ID(57192543670) OR AU-ID(57192546163) OR AU-ID(57192588891) OR AU-ID(57192615227) OR AU-ID(57192670462) OR AU-ID(57192681465)","Mathis1",0,0
"360","AU-ID(57192695835) OR AU-ID(57192706123) OR AU-ID(57192707949) OR AU-ID(57192709715) OR AU-ID(57192710351) OR AU-ID(57192713776) OR AU-ID(57192715569) OR AU-ID(57192803966) OR AU-ID(57192818854) OR AU-ID(57192819487)","Mathis1",0,0
"361","AU-ID(57192824198) OR AU-ID(57192830711) OR AU-ID(57192870200) OR AU-ID(57192907685) OR AU-ID(57192909217) OR AU-ID(57192945354) OR AU-ID(57192950158) OR AU-ID(57192950391) OR AU-ID(57192962441) OR AU-ID(57192979883)","Mathis1",0,0
"362","AU-ID(57192995933) OR AU-ID(57193000339) OR AU-ID(57193000792) OR AU-ID(57193006802) OR AU-ID(57193084625) OR AU-ID(57193089323) OR AU-ID(57193092983) OR AU-ID(57193096866) OR AU-ID(57193112881) OR AU-ID(57193114091)","Mathis1",0,0
"363","AU-ID(57193121579) OR AU-ID(57193128543) OR AU-ID(57193156764) OR AU-ID(57193168100) OR AU-ID(57193199063) OR AU-ID(57193205976) OR AU-ID(57193213854) OR AU-ID(57193231590) OR AU-ID(57193233990) OR AU-ID(57193259641)","Mathis1",0,0
"364","AU-ID(57193276834) OR AU-ID(57193278105) OR AU-ID(57193313682) OR AU-ID(57193319696) OR AU-ID(57193326234) OR AU-ID(57193338781) OR AU-ID(57193340764) OR AU-ID(57193341099) OR AU-ID(57193344003) OR AU-ID(57193344344)","Mathis1",0,0
"365","AU-ID(57193357295) OR AU-ID(57193363123) OR AU-ID(57193364499) OR AU-ID(57193400026) OR AU-ID(57193404866) OR AU-ID(57193411101) OR AU-ID(57193425386) OR AU-ID(57193437596) OR AU-ID(57193439143) OR AU-ID(57193441989)","Mathis1",0,0
"366","AU-ID(57193450274) OR AU-ID(57193453418) OR AU-ID(57193510173) OR AU-ID(57193516569) OR AU-ID(57193516858) OR AU-ID(57193518927) OR AU-ID(57193529961) OR AU-ID(57193545977) OR AU-ID(57193549960) OR AU-ID(57193554372)","Mathis1",0,0
"367","AU-ID(57193601930) OR AU-ID(57193613725) OR AU-ID(57193645478) OR AU-ID(57193673089) OR AU-ID(57193677336) OR AU-ID(57193680308) OR AU-ID(57193690852) OR AU-ID(57193691254) OR AU-ID(57193700763) OR AU-ID(57193704997)","Mathis1",0,0
"368","AU-ID(57193717138) OR AU-ID(57193726969) OR AU-ID(57193731047) OR AU-ID(57193734979) OR AU-ID(57193735474) OR AU-ID(57193743750) OR AU-ID(57193744042) OR AU-ID(57193754821) OR AU-ID(57193791071) OR AU-ID(57193794686)","Mathis1",0,0
"369","AU-ID(57193797763) OR AU-ID(57193821855) OR AU-ID(57193825650) OR AU-ID(57193826082) OR AU-ID(57193830382) OR AU-ID(57193831279) OR AU-ID(57193839367) OR AU-ID(57193839676) OR AU-ID(57193841739) OR AU-ID(57193849161)","Mathis1",0,0
"370","AU-ID(57193851510) OR AU-ID(57193858111) OR AU-ID(57193862268) OR AU-ID(57193890571) OR AU-ID(57193897095) OR AU-ID(57193903269) OR AU-ID(57193907523) OR AU-ID(57193910453) OR AU-ID(57193926052) OR AU-ID(57193933307)","Mathis1",0,0
"371","AU-ID(57193957536) OR AU-ID(57193999816) OR AU-ID(57194009265) OR AU-ID(57194011159) OR AU-ID(57194012343) OR AU-ID(57194023794) OR AU-ID(57194024199) OR AU-ID(57194041789) OR AU-ID(57194045150) OR AU-ID(57194048886)","Mathis1",0,0
"372","AU-ID(57194067721) OR AU-ID(57194068306) OR AU-ID(57194069196) OR AU-ID(57194075465) OR AU-ID(57194081792) OR AU-ID(57194102704) OR AU-ID(57194107792) OR AU-ID(57194136585) OR AU-ID(57194149554) OR AU-ID(57194150609)","Mathis1",0,0
"373","AU-ID(57194174149) OR AU-ID(57194177592) OR AU-ID(57194178596) OR AU-ID(57194191158) OR AU-ID(57194199714) OR AU-ID(57194207775) OR AU-ID(57194207938) OR AU-ID(57194218533) OR AU-ID(57194224181) OR AU-ID(57194229769)","Mathis1",0,0
"374","AU-ID(57194241077) OR AU-ID(57194270651) OR AU-ID(57194271134) OR AU-ID(57194271884) OR AU-ID(57194278611) OR AU-ID(57194285571) OR AU-ID(57194329853) OR AU-ID(57194346926) OR AU-ID(57194393311) OR AU-ID(57194395081)","Mathis1",0,0
"375","AU-ID(57194399228) OR AU-ID(57194407178) OR AU-ID(57194418985) OR AU-ID(57194444910) OR AU-ID(57194447627) OR AU-ID(57194450426) OR AU-ID(57194463650) OR AU-ID(57194496859) OR AU-ID(57194522108) OR AU-ID(57194527498)","Mathis1",0,0
"376","AU-ID(57194533647) OR AU-ID(57194539459) OR AU-ID(57194540207) OR AU-ID(57194558055) OR AU-ID(57194563325) OR AU-ID(57194567912) OR AU-ID(57194568321) OR AU-ID(57194590030) OR AU-ID(57194597010) OR AU-ID(57194601003)","Mathis1",0,0
"377","AU-ID(57194622010) OR AU-ID(57194636513) OR AU-ID(57194659096) OR AU-ID(57194671523) OR AU-ID(57194679367) OR AU-ID(57194696490) OR AU-ID(57194702655) OR AU-ID(57194710680) OR AU-ID(57194711315) OR AU-ID(57194733691)","Mathis1",0,0
"378","AU-ID(57194770411) OR AU-ID(57194788358) OR AU-ID(57194852378) OR AU-ID(57194941399) OR AU-ID(57194972414) OR AU-ID(57195029005) OR AU-ID(57195034774) OR AU-ID(57195049611) OR AU-ID(57195052048) OR AU-ID(57195058453)","Mathis1",0,0
"379","AU-ID(57195108696) OR AU-ID(57195133627) OR AU-ID(57195152238) OR AU-ID(57195154406) OR AU-ID(57195176858) OR AU-ID(57195217617) OR AU-ID(57195227793) OR AU-ID(57195236271) OR AU-ID(57195238824) OR AU-ID(57195247554)","Mathis1",0,0
"380","AU-ID(57195257563) OR AU-ID(57195263449) OR AU-ID(57195266247) OR AU-ID(57195283937) OR AU-ID(57195311527) OR AU-ID(57195314809) OR AU-ID(57195322398) OR AU-ID(57195324589) OR AU-ID(57195326940) OR AU-ID(57195346142)","Mathis1",0,0
"381","AU-ID(57195352352) OR AU-ID(57195354690) OR AU-ID(57195363194) OR AU-ID(57195363799) OR AU-ID(57195394312) OR AU-ID(57195412744) OR AU-ID(57195432068) OR AU-ID(57195436731) OR AU-ID(57195466406) OR AU-ID(57195466529)","Mathis1",0,0
"382","AU-ID(57195469444) OR AU-ID(57195484250) OR AU-ID(57195493563) OR AU-ID(57195509686) OR AU-ID(57195513613) OR AU-ID(57195515418) OR AU-ID(57195530099) OR AU-ID(57195541945) OR AU-ID(57195542367) OR AU-ID(57195547288)","Mathis1",0,0
"383","AU-ID(57195555397) OR AU-ID(57195562000) OR AU-ID(57195568219) OR AU-ID(57195572697) OR AU-ID(57195573661) OR AU-ID(57195585503) OR AU-ID(57195597254) OR AU-ID(57195603814) OR AU-ID(57195605921) OR AU-ID(57195610952)","Mathis1",0,0
"384","AU-ID(57195632252) OR AU-ID(57195640025) OR AU-ID(57195664371) OR AU-ID(57195671170) OR AU-ID(57195672194) OR AU-ID(57195680555) OR AU-ID(57195683751) OR AU-ID(57195696086) OR AU-ID(57195715156) OR AU-ID(57195761182)","Mathis1",0,0
"385","AU-ID(57195771062) OR AU-ID(57195902412) OR AU-ID(57195926703) OR AU-ID(57195947416) OR AU-ID(57195953310) OR AU-ID(57195958687) OR AU-ID(57195974041) OR AU-ID(57195984891) OR AU-ID(57195995101) OR AU-ID(57196004107)","Mathis1",0,0
"386","AU-ID(57196020669) OR AU-ID(57196022812) OR AU-ID(57196058015) OR AU-ID(57196078589) OR AU-ID(57196095623) OR AU-ID(57196099083) OR AU-ID(57196119176) OR AU-ID(57196120058) OR AU-ID(57196124763) OR AU-ID(57196149724)","Mathis1",0,0
"387","AU-ID(57196189530) OR AU-ID(57196220476) OR AU-ID(57196237024) OR AU-ID(57196247691) OR AU-ID(57196262968) OR AU-ID(57196264442) OR AU-ID(57196281818) OR AU-ID(57196334592) OR AU-ID(57196335024) OR AU-ID(57196351870)","Mathis1",0,0
"388","AU-ID(57196431411) OR AU-ID(57196469174) OR AU-ID(57196479902) OR AU-ID(57196485779) OR AU-ID(57196504945) OR AU-ID(57196551697) OR AU-ID(57196574298) OR AU-ID(57196583546) OR AU-ID(57196705686) OR AU-ID(57196740069)","Mathis1",0,0
"389","AU-ID(57196854667) OR AU-ID(57196856509) OR AU-ID(57196893377) OR AU-ID(57196995906) OR AU-ID(57197036154) OR AU-ID(57197195844) OR AU-ID(57197200439) OR AU-ID(57197258421) OR AU-ID(57197258481) OR AU-ID(57197268610)","Mathis1",0,0
"390","AU-ID(57197368715) OR AU-ID(57197371274) OR AU-ID(57197412102) OR AU-ID(57197519609) OR AU-ID(57197618799) OR AU-ID(57197686564) OR AU-ID(57197707697) OR AU-ID(57197713210) OR AU-ID(57197740451) OR AU-ID(57197748226)","Mathis1",0,0
"391","AU-ID(57197775595) OR AU-ID(57197780340) OR AU-ID(57197784954) OR AU-ID(57197799498) OR AU-ID(57197815537) OR AU-ID(57197815766) OR AU-ID(57197816089) OR AU-ID(57197822915) OR AU-ID(57197828611) OR AU-ID(57197833533)","Mathis1",0,0
"392","AU-ID(57197864189) OR AU-ID(57197933382) OR AU-ID(57197971057) OR AU-ID(57198005030) OR AU-ID(57198049462) OR AU-ID(57198065489) OR AU-ID(57198071736) OR AU-ID(57198098845) OR AU-ID(57198176704) OR AU-ID(57198179107)","Mathis1",0,0
"393","AU-ID(57198330080) OR AU-ID(57198354503) OR AU-ID(57198409002) OR AU-ID(57198426781) OR AU-ID(57198677010) OR AU-ID(57198687755) OR AU-ID(57198713110) OR AU-ID(57198780225) OR AU-ID(57198780997) OR AU-ID(57198810845)","Mathis1",0,0
"394","AU-ID(57198893797) OR AU-ID(57198992946) OR AU-ID(57199019315) OR AU-ID(57199037369) OR AU-ID(57199099880) OR AU-ID(57199118224) OR AU-ID(57199127224) OR AU-ID(57199134904) OR AU-ID(57199174366) OR AU-ID(57199187714)","Mathis1",0,0
"395","AU-ID(57199210697) OR AU-ID(57199230110) OR AU-ID(57199264686) OR AU-ID(57199269792) OR AU-ID(57199279930) OR AU-ID(57199326924) OR AU-ID(57199407404) OR AU-ID(57199416198) OR AU-ID(57199453743) OR AU-ID(57199485920)","Mathis1",0,0
"396","AU-ID(57199506752) OR AU-ID(57199507148) OR AU-ID(57199535590) OR AU-ID(57199577721) OR AU-ID(57199652177) OR AU-ID(57199698319) OR AU-ID(57199698446) OR AU-ID(57199728215) OR AU-ID(57199735397) OR AU-ID(57199782980)","Mathis1",0,0
"397","AU-ID(57199958724) OR AU-ID(57199981521) OR AU-ID(57199986314) OR AU-ID(57199997220) OR AU-ID(57199998561) OR AU-ID(57200006119) OR AU-ID(57200034319) OR AU-ID(57200072601) OR AU-ID(57200073418) OR AU-ID(57200073895)","Mathis1",0,0
"398","AU-ID(57200086498) OR AU-ID(57200102803) OR AU-ID(57200109175) OR AU-ID(57200112902) OR AU-ID(57200115275) OR AU-ID(57200122647) OR AU-ID(57200124667) OR AU-ID(57200127087) OR AU-ID(57200140585) OR AU-ID(57200145770)","Mathis1",0,0
"399","AU-ID(57200179508) OR AU-ID(57200187168) OR AU-ID(57200230191) OR AU-ID(57200249218) OR AU-ID(57200255244) OR AU-ID(57200270207) OR AU-ID(57200284990) OR AU-ID(57200296801) OR AU-ID(57200304294) OR AU-ID(57200304654)","Mathis1",0,0
"400","AU-ID(57200309026) OR AU-ID(57200310600) OR AU-ID(57200311953) OR AU-ID(57200320987) OR AU-ID(57200337250) OR AU-ID(57200366515) OR AU-ID(57200374218) OR AU-ID(57200377291) OR AU-ID(57200380202) OR AU-ID(57200399011)","Mathis1",0,0
"401","AU-ID(57200442442) OR AU-ID(57200534379) OR AU-ID(57200536355) OR AU-ID(57200543336) OR AU-ID(57200543467) OR AU-ID(57200548735) OR AU-ID(57200563073) OR AU-ID(57200566043) OR AU-ID(57200568822) OR AU-ID(57200581501)","Mathis1",0,0
"402","AU-ID(57200605815) OR AU-ID(57200608527) OR AU-ID(57200617301) OR AU-ID(57200621924) OR AU-ID(57200640014) OR AU-ID(57200673520) OR AU-ID(57200688465) OR AU-ID(57200695054) OR AU-ID(57200702127) OR AU-ID(57200717130)","Mathis1",0,0
"403","AU-ID(57200735161) OR AU-ID(57200745582) OR AU-ID(57200768327) OR AU-ID(57200801395) OR AU-ID(57200810002) OR AU-ID(57200866659) OR AU-ID(57200871197) OR AU-ID(57200887850) OR AU-ID(57200893222) OR AU-ID(57200935393)","Mathis1",0,0
"404","AU-ID(57200942812) OR AU-ID(57200997440) OR AU-ID(57201013393) OR AU-ID(57201057170) OR AU-ID(57201068979) OR AU-ID(57201069789) OR AU-ID(57201071989) OR AU-ID(57201074011) OR AU-ID(57201075399) OR AU-ID(57201075594)","Mathis1",0,0
"405","AU-ID(57201078462) OR AU-ID(57201086395) OR AU-ID(57201120818) OR AU-ID(57201134260) OR AU-ID(57201136431) OR AU-ID(57201188064) OR AU-ID(57201196230) OR AU-ID(57201199519) OR AU-ID(57201200060) OR AU-ID(57201211725)","Mathis1",0,0
"406","AU-ID(57201216305) OR AU-ID(57201260663) OR AU-ID(57201261420) OR AU-ID(57201261486) OR AU-ID(57201273344) OR AU-ID(57201285395) OR AU-ID(57201285645) OR AU-ID(57201290270) OR AU-ID(57201292052) OR AU-ID(57201298505)","Mathis1",0,0
"407","AU-ID(57201312906) OR AU-ID(57201326521) OR AU-ID(57201346031) OR AU-ID(57201349655) OR AU-ID(57201352979) OR AU-ID(57201354895) OR AU-ID(57201359295) OR AU-ID(57201372084) OR AU-ID(57201375315) OR AU-ID(57201376393)","Mathis1",0,0
"408","AU-ID(57201382393) OR AU-ID(57201398890) OR AU-ID(57201399171) OR AU-ID(57201400438) OR AU-ID(57201402702) OR AU-ID(57201421365) OR AU-ID(57201422793) OR AU-ID(57201432379) OR AU-ID(57201436667) OR AU-ID(57201449985)","Mathis1",0,0
"409","AU-ID(57201459189) OR AU-ID(57201459654) OR AU-ID(57201478906) OR AU-ID(57201485860) OR AU-ID(57201490837) OR AU-ID(57201492225) OR AU-ID(57201498937) OR AU-ID(57201559067) OR AU-ID(57201586519) OR AU-ID(57201587752)","Mathis1",0,0
"410","AU-ID(57201602518) OR AU-ID(57201631430) OR AU-ID(57201631793) OR AU-ID(57201645212) OR AU-ID(57201649539) OR AU-ID(57201653685) OR AU-ID(57201658422) OR AU-ID(57201661257) OR AU-ID(57201661729) OR AU-ID(57201673986)","Mathis1",0,0
"411","AU-ID(57201717976) OR AU-ID(57201738240) OR AU-ID(57201740424) OR AU-ID(57201751218) OR AU-ID(57201756490) OR AU-ID(57201761658) OR AU-ID(57201775415) OR AU-ID(57201779581) OR AU-ID(57201797208) OR AU-ID(57201856732)","Mathis1",0,0
"412","AU-ID(57201898116) OR AU-ID(57201903588) OR AU-ID(57201903951) OR AU-ID(57201905966) OR AU-ID(57201944340) OR AU-ID(57201973961) OR AU-ID(57201974024) OR AU-ID(57201975796) OR AU-ID(57201979558) OR AU-ID(57201992831)","Mathis1",0,0
"413","AU-ID(57202019648) OR AU-ID(57202030534) OR AU-ID(57202038136) OR AU-ID(57202039418) OR AU-ID(57202041764) OR AU-ID(57202050775) OR AU-ID(57202070183) OR AU-ID(57202073062) OR AU-ID(57202078833) OR AU-ID(57202093481)","Mathis1",0,0
"414","AU-ID(57202113104) OR AU-ID(57202134363) OR AU-ID(57202149943) OR AU-ID(57202154101) OR AU-ID(57202156376) OR AU-ID(57202163168) OR AU-ID(57202208754) OR AU-ID(57202233622) OR AU-ID(57202238579) OR AU-ID(57202265671)","Mathis1",0,0
"415","AU-ID(57202267570) OR AU-ID(57202279708) OR AU-ID(57202296197) OR AU-ID(57202314649) OR AU-ID(57202323832) OR AU-ID(57202324187) OR AU-ID(57202325714) OR AU-ID(57202331109) OR AU-ID(57202339586) OR AU-ID(57202353573)","Mathis1",0,0
"416","AU-ID(57202379854) OR AU-ID(57202386588) OR AU-ID(57202396310) OR AU-ID(57202400650) OR AU-ID(57202403951) OR AU-ID(57202427884) OR AU-ID(57202438709) OR AU-ID(57202456495) OR AU-ID(57202462183) OR AU-ID(57202463902)","Mathis1",0,0
"417","AU-ID(57202471549) OR AU-ID(57202480042) OR AU-ID(57202496969) OR AU-ID(57202501909) OR AU-ID(57202507920) OR AU-ID(57202512328) OR AU-ID(57202542945) OR AU-ID(57202543117) OR AU-ID(57202548380) OR AU-ID(57202554432)","Mathis1",0,0
"418","AU-ID(57202563610) OR AU-ID(57202565005) OR AU-ID(57202594513) OR AU-ID(57202601098) OR AU-ID(57202605615) OR AU-ID(57202641473) OR AU-ID(57202648585) OR AU-ID(57202656584) OR AU-ID(57202658170) OR AU-ID(57202674527)","Mathis1",0,0
"419","AU-ID(57202713786) OR AU-ID(57202721591) OR AU-ID(57202724903) OR AU-ID(57202739667) OR AU-ID(57202743186) OR AU-ID(57202772650) OR AU-ID(57202786323) OR AU-ID(57202792286) OR AU-ID(57202798437) OR AU-ID(57202806362)","Mathis1",0,0
"420","AU-ID(57202868384) OR AU-ID(57202870043) OR AU-ID(57202877777) OR AU-ID(57202896465) OR AU-ID(57202903982) OR AU-ID(57202906490) OR AU-ID(57202910205) OR AU-ID(57202911009) OR AU-ID(57202917231) OR AU-ID(57202917677)","Mathis1",0,0
"421","AU-ID(57202944149) OR AU-ID(57202952232) OR AU-ID(57202955435) OR AU-ID(57202975452) OR AU-ID(57202977930) OR AU-ID(57202979029) OR AU-ID(57202980187) OR AU-ID(57202990329) OR AU-ID(57202998420) OR AU-ID(57203012240)","Mathis1",0,0
"422","AU-ID(57203018378) OR AU-ID(57203025458) OR AU-ID(57203028433) OR AU-ID(57203030832) OR AU-ID(57203032681) OR AU-ID(57203036465) OR AU-ID(57203042865) OR AU-ID(57203044674) OR AU-ID(57203048581) OR AU-ID(57203052274)","Mathis1",0,0
"423","AU-ID(57203065256) OR AU-ID(57203065552) OR AU-ID(57203067368) OR AU-ID(57203074277) OR AU-ID(57203076538) OR AU-ID(57203082091) OR AU-ID(57203083453) OR AU-ID(57203092963) OR AU-ID(57203103068) OR AU-ID(57203106369)","Mathis1",0,0
"424","AU-ID(57203151844) OR AU-ID(57203156815) OR AU-ID(57203179990) OR AU-ID(57203199836) OR AU-ID(57203210873) OR AU-ID(57203211224) OR AU-ID(57203225161) OR AU-ID(57203233945) OR AU-ID(57203239655) OR AU-ID(57203255309)","Mathis1",0,0
